src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,packet_count,total_bytes,avg_pkt_size,std_pkt_size,pkt_len_entropy,payload_entropy,pkt_per_sec,bytes_per_sec,avg_inter_arrival,syn_rate,fin_rate,label
172.16.0.5,192.168.50.1,38000,12162,UDP,9.5367431640625e-07,2,886,443.0,0.0,-0.0,-0.0,2097152.0,929038336.0,9.5367431640625e-07,0.0,0,1
172.16.0.5,192.168.50.1,53946,48681,UDP,0.1089630126953125,4,1606,401.5,34.06366588218792,1.0,1.0,36.70970452317603,14738.946366055174,0.036321004231770836,0.0,0,1
172.16.0.5,192.168.50.1,49630,35276,UDP,0.10337018966674805,4,1470,367.5,5.196152422706632,1.0,1.0,38.695875599101406,14220.734282669766,0.034456729888916016,0.0,0,1
172.16.0.5,192.168.50.1,34586,22250,UDP,0.10478615760803223,4,1470,367.5,5.196152422706632,1.0,1.0,38.17298096722449,14028.570505455,0.03492871920267741,0.0,0,1
172.16.0.5,192.168.50.1,49631,30070,UDP,0.10224199295043945,4,1470,367.5,5.196152422706632,1.0,1.0,39.12286805617092,14377.654010642813,0.03408066431681315,0.0,0,1
172.16.0.5,192.168.50.1,53270,20960,UDP,0.10699987411499023,4,1606,401.5,34.06366588218792,1.0,1.0,37.38322155128234,15009.363452839858,0.03566662470499674,0.0,0,1
172.16.0.5,192.168.50.1,39119,13470,UDP,9.5367431640625e-07,2,886,443.0,0.0,-0.0,-0.0,2097152.0,929038336.0,9.5367431640625e-07,0.0,0,1
172.16.0.5,192.168.50.1,49782,1925,UDP,9.5367431640625e-07,2,850,425.0,0.0,-0.0,-0.0,2097152.0,891289600.0,9.5367431640625e-07,0.0,0,1
172.16.0.5,192.168.50.1,39117,39086,UDP,9.5367431640625e-07,2,886,443.0,0.0,-0.0,-0.0,2097152.0,929038336.0,9.5367431640625e-07,0.0,0,1
172.16.0.5,192.168.50.1,42880,36558,UDP,0.10786104202270508,4,1470,367.5,5.196152422706632,1.0,1.0,37.08475205679904,13628.646380873648,0.035953680674235024,0.0,0,1
172.16.0.5,192.168.50.1,37380,46509,UDP,0.10815691947937012,4,1606,401.5,34.06366588218792,1.0,1.0,36.983301847488,14848.795691766432,0.036052306493123375,0.0,0,1
172.16.0.5,192.168.50.1,36354,34374,UDP,0.10879087448120117,4,1606,401.5,34.06366588218792,1.0,1.0,36.767789753277434,14762.26758594089,0.036263624827067055,0.0,0,1
172.16.0.5,192.168.50.1,37381,11750,UDP,0.10747504234313965,4,1606,401.5,34.06366588218792,1.0,1.0,37.21794300139979,14943.004115062015,0.03582501411437988,0.0,0,1
172.16.0.5,192.168.50.1,56624,19611,UDP,1.1920928955078125e-06,2,886,443.0,0.0,-0.0,-0.0,1677721.6,743230668.8,1.1920928955078125e-06,0.0,0,1
172.16.0.5,192.168.50.1,56254,15789,UDP,9.5367431640625e-07,2,850,425.0,0.0,-0.0,-0.0,2097152.0,891289600.0,9.5367431640625e-07,0.0,0,1
172.16.0.5,192.168.50.1,49949,39405,UDP,1.9073486328125e-06,2,834,417.0,0.0,-0.0,-0.0,1048576.0,437256192.0,1.9073486328125e-06,0.0,0,1
172.16.0.5,192.168.50.1,53271,9206,UDP,0.10583090782165527,4,1606,401.5,34.06366588218792,1.0,1.0,37.79614181086628,15175.150937062812,0.03527696927388509,0.0,0,1
172.16.0.5,192.168.50.1,49345,47220,UDP,0.10782909393310547,4,1606,401.5,34.06366588218792,1.0,1.0,37.09573969416364,14893.9394872067,0.035943031311035156,0.0,0,1
172.16.0.5,192.168.50.1,39118,5876,UDP,9.5367431640625e-07,2,886,443.0,0.0,-0.0,-0.0,2097152.0,929038336.0,9.5367431640625e-07,0.0,0,1
172.16.0.5,192.168.50.1,44364,21220,UDP,0.1078031063079834,4,1606,401.5,34.06366588218792,1.0,1.0,37.10468220249956,14897.529904303574,0.0359343687693278,0.0,0,1
172.16.0.5,192.168.50.1,60410,23037,UDP,0.10484004020690918,4,1566,391.5,22.516660498395403,1.0,1.0,38.15336194173256,14937.041200188298,0.03494668006896973,0.0,0,1
172.16.0.5,192.168.50.1,39120,54755,UDP,1.1920928955078125e-06,2,886,443.0,0.0,-0.0,-0.0,1677721.6,743230668.8,1.1920928955078125e-06,0.0,0,1
172.16.0.5,192.168.50.1,42081,22854,UDP,0.10440516471862793,4,1566,391.5,22.516660498395403,1.0,1.0,38.31228091809448,14999.257979433989,0.052202582359313965,0.0,0,1
172.16.0.5,192.168.50.1,56255,55361,UDP,4.482269287109375e-05,2,850,425.0,0.0,-0.0,-0.0,44620.255319148935,18963608.510638297,4.482269287109375e-05,0.0,0,1
172.16.0.5,192.168.50.1,39629,3603,UDP,0.10900092124938965,4,1606,401.5,34.06366588218792,1.0,1.0,36.69693755017138,14733.820426393808,0.03633364041646322,0.0,0,1
172.16.0.5,192.168.50.1,54729,60321,UDP,0.10906195640563965,4,1606,401.5,34.06366588218792,1.0,1.0,36.67640056925623,14725.574828556375,0.03635398546854655,0.0,0,1
172.16.0.5,192.168.50.1,42080,61777,UDP,0.10537600517272949,4,1566,391.5,22.516660498395403,1.0,1.0,37.9593057588709,14861.068204597956,0.0351253350575765,0.0,0,1
172.16.0.5,192.168.50.1,54468,15627,UDP,9.5367431640625e-07,2,834,417.0,0.0,-0.0,-0.0,2097152.0,874512384.0,9.5367431640625e-07,0.0,0,1
172.16.0.5,192.168.50.1,54812,14635,UDP,1.1920928955078125e-06,2,834,417.0,0.0,-0.0,-0.0,1677721.6,699609907.2,1.1920928955078125e-06,0.0,0,1
172.16.0.5,192.168.50.1,56492,29448,UDP,9.5367431640625e-07,2,834,417.0,0.0,-0.0,-0.0,2097152.0,874512384.0,9.5367431640625e-07,0.0,0,1
172.16.0.5,192.168.50.1,48694,57618,UDP,0.10869288444519043,4,1566,391.5,22.516660498395403,1.0,1.0,36.80093706609694,14407.566861376952,0.03623096148173014,0.0,0,1
172.16.0.5,192.168.50.1,52371,38891,UDP,0.10842490196228027,4,1606,401.5,34.06366588218792,1.0,1.0,36.89189409082014,14812.095477464283,0.03614163398742676,0.0,0,1
172.16.0.5,192.168.50.1,48194,61630,UDP,0.10663008689880371,4,1606,401.5,34.06366588218792,1.0,1.0,37.5128644863261,15061.41509125993,0.035543362299601235,0.0,0,1
172.16.0.5,192.168.50.1,59985,26192,UDP,0.10742712020874023,4,1566,391.5,22.516660498395403,1.0,1.0,37.23454554331953,14577.324580209595,0.03580904006958008,0.0,0,1
172.16.0.5,192.168.50.1,54813,16227,UDP,2.1457672119140625e-06,2,834,417.0,0.0,-0.0,-0.0,932067.5555555555,388672170.6666667,2.1457672119140625e-06,0.0,0,1
172.16.0.5,192.168.50.1,47510,55231,UDP,9.5367431640625e-07,2,850,425.0,0.0,-0.0,-0.0,2097152.0,891289600.0,9.5367431640625e-07,0.0,0,1
172.16.0.5,192.168.50.1,59986,60291,UDP,0.10638093948364258,4,1566,391.5,22.516660498395403,1.0,1.0,37.600720762717565,14720.682178603925,0.035460313161214195,0.0,0,1
172.16.0.5,192.168.50.1,42405,60854,UDP,9.5367431640625e-07,2,850,425.0,0.0,-0.0,-0.0,2097152.0,891289600.0,9.5367431640625e-07,0.0,0,1
172.16.0.5,192.168.50.1,49765,16674,UDP,1.1920928955078125e-06,2,834,417.0,0.0,-0.0,-0.0,1677721.6,699609907.2,1.1920928955078125e-06,0.0,0,1
172.16.0.5,192.168.50.1,43044,58279,UDP,0.10181593894958496,4,1470,367.5,5.196152422706632,1.0,1.0,39.28657969731669,14437.818038763884,0.03393864631652832,0.0,0,1
172.16.0.5,192.168.50.1,49346,14403,UDP,0.10694193840026855,4,1606,401.5,34.06366588218792,1.0,1.0,37.40347388345034,15017.494764205312,0.035647312800089516,0.0,0,1
172.16.0.5,192.168.50.1,60691,7757,UDP,1.1920928955078125e-06,2,850,425.0,0.0,-0.0,-0.0,1677721.6,713031680.0,1.1920928955078125e-06,0.0,0,1
172.16.0.5,192.168.50.1,37783,39497,UDP,4.696846008300781e-05,2,850,425.0,0.0,-0.0,-0.0,42581.766497461926,18097250.76142132,4.696846008300781e-05,0.0,0,1
172.16.0.5,192.168.50.1,44709,65038,UDP,9.5367431640625e-07,2,834,417.0,0.0,-0.0,-0.0,2097152.0,874512384.0,9.5367431640625e-07,0.0,0,1
172.16.0.5,192.168.50.1,48196,49295,UDP,0.10602903366088867,4,1606,401.5,34.06366588218792,1.0,1.0,37.72551594493589,15146.79465189176,0.035343011220296226,0.0,0,1
172.16.0.5,192.168.50.1,46395,63575,UDP,9.5367431640625e-07,2,886,443.0,0.0,-0.0,-0.0,2097152.0,929038336.0,9.5367431640625e-07,0.0,0,1
172.16.0.5,192.168.50.1,36893,55557,UDP,9.5367431640625e-07,2,834,417.0,0.0,-0.0,-0.0,2097152.0,874512384.0,9.5367431640625e-07,0.0,0,1
172.16.0.5,192.168.50.1,47455,54184,UDP,0.10246801376342773,4,1470,367.5,5.196152422706632,1.0,1.0,39.03657202954056,14345.940220856155,0.03415600458780924,0.0,0,1
172.16.0.5,192.168.50.1,49764,3829,UDP,9.5367431640625e-07,2,834,417.0,0.0,-0.0,-0.0,2097152.0,874512384.0,9.5367431640625e-07,0.0,0,1
172.16.0.5,192.168.50.1,39825,11640,UDP,0.10312795639038086,4,1470,367.5,5.196152422706632,1.0,1.0,38.78676684776327,14254.136816553,0.03437598546346029,0.0,0,1
172.16.0.5,192.168.50.1,53272,56693,UDP,0.1089639663696289,4,1606,401.5,34.06366588218792,1.0,1.0,36.70938323253718,14738.817367863676,0.03632132212320963,0.0,0,1
172.16.0.5,192.168.50.1,48695,61051,UDP,0.1075749397277832,4,1566,391.5,22.516660498395403,1.0,1.0,37.1833812793383,14557.293770860944,0.0358583132425944,0.0,0,1
172.16.0.5,192.168.50.1,37485,64651,UDP,0.10399293899536133,4,1666,416.5,34.06366588218792,1.0,1.0,38.464149957127596,16020.318457143643,0.034664312998453774,0.0,0,1
172.16.0.5,192.168.50.1,58717,54234,UDP,9.5367431640625e-07,2,886,443.0,0.0,-0.0,-0.0,2097152.0,929038336.0,9.5367431640625e-07,0.0,0,1
172.16.0.5,192.168.50.1,37785,28101,UDP,2.1457672119140625e-06,2,850,425.0,0.0,-0.0,-0.0,932067.5555555555,396128711.1111111,2.1457672119140625e-06,0.0,0,1
172.16.0.5,192.168.50.1,48780,43018,UDP,0.1075448989868164,4,1566,391.5,22.516660498395403,1.0,1.0,37.19376779079357,14561.360090095683,0.03584829966227213,0.0,0,1
172.16.0.5,192.168.50.1,46396,24258,UDP,9.5367431640625e-07,2,886,443.0,0.0,-0.0,-0.0,2097152.0,929038336.0,9.5367431640625e-07,0.0,0,1
172.16.0.5,192.168.50.1,36536,8179,UDP,2.1457672119140625e-06,2,886,443.0,0.0,-0.0,-0.0,932067.5555555555,412905927.1111111,2.1457672119140625e-06,0.0,0,1
172.16.0.5,192.168.50.1,44273,52378,UDP,1.9073486328125e-06,2,834,417.0,0.0,-0.0,-0.0,1048576.0,437256192.0,1.9073486328125e-06,0.0,0,1
172.16.0.5,192.168.50.1,36358,35527,UDP,0.1093590259552002,4,1606,401.5,34.06366588218792,1.0,1.0,36.576770550595725,14685.573376064183,0.0364530086517334,0.0,0,1
172.16.0.5,192.168.50.1,47511,33111,UDP,9.5367431640625e-07,2,850,425.0,0.0,-0.0,-0.0,2097152.0,891289600.0,9.5367431640625e-07,0.0,0,1
172.16.0.5,192.168.50.1,53275,62377,UDP,0.10690879821777344,4,1606,401.5,34.06366588218792,1.0,1.0,37.41506841983194,15022.149970562523,0.03563626607259115,0.0,0,1
172.16.0.5,192.168.50.1,44854,48396,UDP,9.5367431640625e-07,2,834,417.0,0.0,-0.0,-0.0,2097152.0,874512384.0,9.5367431640625e-07,0.0,0,1
172.16.0.5,192.168.50.1,52372,45088,UDP,0.10785102844238281,4,1606,401.5,34.06366588218792,1.0,1.0,37.08819524272703,14890.910389954903,0.0359503428141276,0.0,0,1
172.16.0.5,192.168.50.1,35922,34779,UDP,1.1920928955078125e-06,2,834,417.0,0.0,-0.0,-0.0,1677721.6,699609907.2,1.1920928955078125e-06,0.0,0,1
172.16.0.5,192.168.50.1,47219,42069,UDP,9.5367431640625e-07,2,850,425.0,0.0,-0.0,-0.0,2097152.0,891289600.0,9.5367431640625e-07,0.0,0,1
172.16.0.5,192.168.50.1,46822,22950,UDP,9.5367431640625e-07,2,834,417.0,0.0,-0.0,-0.0,2097152.0,874512384.0,9.5367431640625e-07,0.0,0,1
172.16.0.5,192.168.50.1,44274,52989,UDP,9.5367431640625e-07,2,834,417.0,0.0,-0.0,-0.0,2097152.0,874512384.0,9.5367431640625e-07,0.0,0,1
172.16.0.5,192.168.50.1,37784,45063,UDP,1.1920928955078125e-06,2,850,425.0,0.0,-0.0,-0.0,1677721.6,713031680.0,1.1920928955078125e-06,0.0,0,1
172.16.0.5,192.168.50.1,46397,42183,UDP,1.1920928955078125e-06,2,886,443.0,0.0,-0.0,-0.0,1677721.6,743230668.8,1.1920928955078125e-06,0.0,0,1
172.16.0.5,192.168.50.1,58716,1310,UDP,1.9073486328125e-06,2,886,443.0,0.0,-0.0,-0.0,1048576.0,464519168.0,1.9073486328125e-06,0.0,0,1
172.16.0.5,192.168.50.1,56681,14682,UDP,9.5367431640625e-07,2,834,417.0,0.0,-0.0,-0.0,2097152.0,874512384.0,9.5367431640625e-07,0.0,0,1
172.16.0.5,192.168.50.1,58770,21074,UDP,0.10834097862243652,4,1606,401.5,34.06366588218792,1.0,1.0,36.920471375284706,14823.56925717681,0.03611365954081217,0.0,0,1
172.16.0.5,192.168.50.1,56679,45558,UDP,4.792213439941406e-05,2,834,417.0,0.0,-0.0,-0.0,41734.36815920398,17403231.52238806,4.792213439941406e-05,0.0,0,1
172.16.0.5,192.168.50.1,35923,35355,UDP,9.5367431640625e-07,2,834,417.0,0.0,-0.0,-0.0,2097152.0,874512384.0,9.5367431640625e-07,0.0,0,1
172.16.0.5,192.168.50.1,53274,65019,UDP,0.10784292221069336,4,1606,401.5,34.06366588218792,1.0,1.0,37.09098305204653,14892.029695396683,0.03594764073689779,0.0,0,1
172.16.0.5,192.168.50.1,58718,2232,UDP,9.5367431640625e-07,2,886,443.0,0.0,-0.0,-0.0,2097152.0,929038336.0,9.5367431640625e-07,0.0,0,1
172.16.0.5,192.168.50.1,59473,56829,UDP,1.9073486328125e-06,2,850,425.0,0.0,-0.0,-0.0,1048576.0,445644800.0,1.9073486328125e-06,0.0,0,1
172.16.0.5,192.168.50.1,48696,43325,UDP,0.10607099533081055,4,1566,391.5,22.516660498395403,1.0,1.0,37.710591736458575,14763.69666482353,0.035356998443603516,0.0,0,1
172.16.0.5,192.168.50.1,42083,40786,UDP,0.10796594619750977,4,1566,391.5,22.516660498395403,1.0,1.0,37.04871897924662,14504.573480375053,0.03598864873250326,0.0,0,1
172.16.0.5,192.168.50.1,42084,59069,UDP,0.10680890083312988,4,1566,391.5,22.516660498395403,1.0,1.0,37.45006238992475,14661.69942565554,0.035602966944376625,0.0,0,1
172.16.0.5,192.168.50.1,48697,30924,UDP,0.10501408576965332,4,1566,391.5,22.516660498395403,1.0,1.0,38.0901282973975,14912.285228431121,0.03500469525655111,0.0,0,1
172.16.0.5,192.168.50.1,42085,58362,UDP,0.10553312301635742,4,1566,391.5,22.516660498395403,1.0,1.0,37.902791897668074,14838.94302793705,0.03517770767211914,0.0,0,1
172.16.0.5,192.168.50.1,40104,58523,UDP,0.10866308212280273,4,1606,401.5,34.06366588218792,1.0,1.0,36.81103022164883,14779.628633992004,0.03622102737426758,0.0,0,1
172.16.0.5,192.168.50.1,40103,33688,UDP,0.10881209373474121,4,1606,401.5,34.06366588218792,1.0,1.0,36.76061973176509,14759.388822303683,0.036270697911580406,0.0,0,1
172.16.0.5,192.168.50.1,56680,56328,UDP,4.38690185546875e-05,2,834,417.0,0.0,-0.0,-0.0,45590.260869565216,19011138.782608695,4.38690185546875e-05,0.0,0,1
172.16.0.5,192.168.50.1,38430,17367,UDP,0.10764694213867188,4,1566,391.5,22.516660498395403,1.0,1.0,37.15851022360821,14547.556752542612,0.03588231404622396,0.0,0,1
172.16.0.5,192.168.50.1,58772,27798,UDP,0.10666298866271973,4,1606,401.5,34.06366588218792,1.0,1.0,37.501293092850105,15056.769176779317,0.03555432955423991,0.0,0,1
172.16.0.5,192.168.50.1,44855,33897,UDP,1.1920928955078125e-06,2,834,417.0,0.0,-0.0,-0.0,1677721.6,699609907.2,1.1920928955078125e-06,0.0,0,1
172.16.0.5,192.168.50.1,49636,35452,UDP,0.10234594345092773,4,1470,367.5,5.196152422706632,1.0,1.0,39.083131828452956,14363.05094695646,0.03411531448364258,0.0,0,1
172.16.0.5,192.168.50.1,42784,54734,UDP,2.1457672119140625e-06,2,850,425.0,0.0,-0.0,-0.0,932067.5555555555,396128711.1111111,2.1457672119140625e-06,0.0,0,1
172.16.0.5,192.168.50.1,47221,12467,UDP,1.1920928955078125e-06,2,850,425.0,0.0,-0.0,-0.0,1677721.6,713031680.0,1.1920928955078125e-06,0.0,0,1
172.16.0.5,192.168.50.1,35409,24039,UDP,0.10935592651367188,4,1666,416.5,34.06366588218792,1.0,1.0,36.57780723479959,15234.65671329403,0.03645197550455729,0.0,0,1
172.16.0.5,192.168.50.1,48698,42937,UDP,0.10389590263366699,4,1566,391.5,22.516660498395403,1.0,1.0,38.50007458045625,15072.779198248621,0.034631967544555664,0.0,0,1
172.16.0.5,192.168.50.1,58774,47143,UDP,0.10458707809448242,4,1606,401.5,34.06366588218792,1.0,1.0,38.24564251031527,15355.625467891581,0.034862359364827476,0.0,0,1
172.16.0.5,192.168.50.1,49635,53533,UDP,0.10371899604797363,4,1470,367.5,5.196152422706632,1.0,1.0,38.565741594238546,14172.910035882665,0.034572998682657875,0.0,0,1
172.16.0.5,192.168.50.1,42409,47319,UDP,9.5367431640625e-07,2,850,425.0,0.0,-0.0,-0.0,2097152.0,891289600.0,9.5367431640625e-07,0.0,0,1
172.16.0.5,192.168.50.1,33006,30757,UDP,9.5367431640625e-07,2,886,443.0,0.0,-0.0,-0.0,2097152.0,929038336.0,9.5367431640625e-07,0.0,0,1
172.16.0.5,192.168.50.1,49349,31052,UDP,0.10778999328613281,4,1606,401.5,34.06366588218792,1.0,1.0,37.10919611416842,14899.342239838621,0.03592999776204427,0.0,0,1
172.16.0.5,192.168.50.1,55472,7055,UDP,0.10440397262573242,4,1470,367.5,5.196152422706632,1.0,1.0,38.31271837077702,14079.924001260557,0.034801324208577476,0.0,0,1
172.16.0.5,192.168.50.1,50060,60339,UDP,0.10716080665588379,4,1470,367.5,5.196152422706632,1.0,1.0,37.327079972856616,13717.701890024808,0.035720268885294594,0.0,0,1
172.16.0.5,192.168.50.1,39125,50491,UDP,9.5367431640625e-07,2,886,443.0,0.0,-0.0,-0.0,2097152.0,929038336.0,9.5367431640625e-07,0.0,0,1
172.16.0.5,192.168.50.1,44275,19177,UDP,0.0001671314239501953,2,834,417.0,0.0,-0.0,-0.0,11966.630527817404,4990084.930099857,0.0001671314239501953,0.0,0,1
172.16.0.5,192.168.50.1,39124,13085,UDP,9.5367431640625e-07,2,886,443.0,0.0,-0.0,-0.0,2097152.0,929038336.0,9.5367431640625e-07,0.0,0,1
172.16.0.5,192.168.50.1,54487,25867,UDP,2.1457672119140625e-06,2,850,425.0,0.0,-0.0,-0.0,932067.5555555555,396128711.1111111,2.1457672119140625e-06,0.0,0,1
172.16.0.5,192.168.50.1,48782,3879,UDP,0.10897207260131836,4,1566,391.5,22.516660498395403,1.0,1.0,36.70665248915902,14370.654449505757,0.03632402420043945,0.0,0,1
172.16.0.5,192.168.50.1,33007,19055,UDP,9.5367431640625e-07,2,886,443.0,0.0,-0.0,-0.0,2097152.0,929038336.0,9.5367431640625e-07,0.0,0,1
172.16.0.5,192.168.50.1,58773,44387,UDP,0.10535883903503418,4,1606,401.5,34.06366588218792,1.0,1.0,37.96549047650297,15243.144426315945,0.03511961301167806,0.0,0,1
172.16.0.5,192.168.50.1,39195,8953,UDP,0.1074819564819336,4,1606,401.5,34.06366588218792,1.0,1.0,37.21554883188558,14942.04285600206,0.035827318827311196,0.0,0,1
172.16.0.5,192.168.50.1,39193,62911,UDP,0.10885787010192871,4,1606,401.5,34.06366588218792,1.0,1.0,36.745161339778306,14753.18227792099,0.036285956700642906,0.0,0,1
172.16.0.5,192.168.50.1,58579,53951,UDP,0.10860586166381836,4,1566,391.5,22.516660498395403,1.0,1.0,36.83042460803554,14419.111234045917,0.03620195388793945,0.0,0,1
172.16.0.5,192.168.50.1,55473,54746,UDP,0.10302901268005371,4,1470,367.5,5.196152422706632,1.0,1.0,38.82401564325963,14267.825748897914,0.03434300422668457,0.0,0,1
172.16.0.5,192.168.50.1,42411,61648,UDP,9.5367431640625e-07,2,850,425.0,0.0,-0.0,-0.0,2097152.0,891289600.0,9.5367431640625e-07,0.0,0,1
172.16.0.5,192.168.50.1,48783,8446,UDP,0.10787820816040039,4,1566,391.5,22.516660498395403,1.0,1.0,37.07885093950149,14516.370142814836,0.03595940272013346,0.0,0,1
172.16.0.5,192.168.50.1,49637,35819,UDP,0.10967016220092773,4,1470,367.5,5.196152422706632,1.0,1.0,36.473001586991025,13403.828083219201,0.03655672073364258,0.0,0,1
172.16.0.5,192.168.50.1,55474,35412,UDP,0.10142707824707031,4,1470,367.5,5.196152422706632,1.0,1.0,39.43720029335991,14493.171107809767,0.03380902608235677,0.0,0,1
172.16.0.5,192.168.50.1,48205,24091,UDP,0.10897016525268555,4,1474,368.5,5.196152422706632,1.0,1.0,36.707294980461825,13526.638200300184,0.03632338841756185,0.0,0,1
172.16.0.5,192.168.50.1,51748,44649,UDP,9.5367431640625e-07,2,834,417.0,0.0,-0.0,-0.0,2097152.0,874512384.0,9.5367431640625e-07,0.0,0,1
172.16.0.5,192.168.50.1,51746,16298,UDP,1.1920928955078125e-06,2,834,417.0,0.0,-0.0,-0.0,1677721.6,699609907.2,1.1920928955078125e-06,0.0,0,1
172.16.0.5,192.168.50.1,48200,13219,UDP,0.10553693771362305,4,1606,401.5,34.06366588218792,1.0,1.0,37.90142187803567,15217.42088403132,0.05276846885681152,0.0,0,1
172.16.0.5,192.168.50.1,58723,45374,UDP,2.1457672119140625e-06,2,850,425.0,0.0,-0.0,-0.0,932067.5555555555,396128711.1111111,2.1457672119140625e-06,0.0,0,1
172.16.0.5,192.168.50.1,49202,24485,UDP,0.10205793380737305,4,1470,367.5,5.196152422706632,1.0,1.0,39.19342525148226,14403.58377991973,0.03401931126912435,0.0,0,1
172.16.0.5,192.168.50.1,51476,8108,UDP,0.10923290252685547,4,1606,401.5,34.06366588218792,1.0,1.0,36.6190031343036,14702.529758422896,0.03641096750895182,0.0,0,1
172.16.0.5,192.168.50.1,39200,5283,UDP,9.5367431640625e-07,2,850,425.0,0.0,-0.0,-0.0,2097152.0,891289600.0,9.5367431640625e-07,0.0,0,1
172.16.0.5,192.168.50.1,43377,37264,UDP,9.5367431640625e-07,2,886,443.0,0.0,-0.0,-0.0,2097152.0,929038336.0,9.5367431640625e-07,0.0,0,1
172.16.0.5,192.168.50.1,48700,50645,UDP,0.10789108276367188,4,1566,391.5,22.516660498395403,1.0,1.0,37.074426333840115,14514.637909698406,0.03596369425455729,0.0,0,1
172.16.0.5,192.168.50.1,48699,37366,UDP,0.10869193077087402,4,1566,391.5,22.516660498395403,1.0,1.0,36.80125996135007,14407.693274868552,0.03623064359029134,0.0,0,1
172.16.0.5,192.168.50.1,50061,40245,UDP,0.10552597045898438,4,1470,367.5,5.196152422706632,1.0,1.0,37.9053609514514,13930.22014965839,0.035175323486328125,0.0,0,1
172.16.0.5,192.168.50.1,59476,45034,UDP,1.1920928955078125e-06,2,850,425.0,0.0,-0.0,-0.0,1677721.6,713031680.0,1.1920928955078125e-06,0.0,0,1
172.16.0.5,192.168.50.1,39196,18553,UDP,0.10649991035461426,4,1606,401.5,34.06366588218792,1.0,1.0,37.5587170607106,15079.824899875306,0.03549997011820475,0.0,0,1
172.16.0.5,192.168.50.1,44276,55912,UDP,9.5367431640625e-07,2,834,417.0,0.0,-0.0,-0.0,2097152.0,874512384.0,9.5367431640625e-07,0.0,0,1
172.16.0.5,192.168.50.1,58580,58679,UDP,0.10755085945129395,4,1566,391.5,22.516660498395403,1.0,1.0,37.191706513618904,14560.5531000818,0.03585028648376465,0.0,0,1
172.16.0.5,192.168.50.1,47383,2826,UDP,9.5367431640625e-07,2,886,443.0,0.0,-0.0,-0.0,2097152.0,929038336.0,9.5367431640625e-07,0.0,0,1
172.16.0.5,192.168.50.1,53253,59608,UDP,9.5367431640625e-07,2,850,425.0,0.0,-0.0,-0.0,2097152.0,891289600.0,9.5367431640625e-07,0.0,0,1
172.16.0.5,192.168.50.1,58721,9571,UDP,4.410743713378906e-05,2,886,443.0,0.0,-0.0,-0.0,45343.82702702703,20087315.372972973,4.410743713378906e-05,0.0,0,1
172.16.0.5,192.168.50.1,53254,31603,UDP,9.5367431640625e-07,2,850,425.0,0.0,-0.0,-0.0,2097152.0,891289600.0,9.5367431640625e-07,0.0,0,1
172.16.0.5,192.168.50.1,56299,63084,UDP,0.1089620590209961,4,1606,401.5,34.06366588218792,1.0,1.0,36.710025819438975,14739.075366504749,0.03632068634033203,0.0,0,1
172.16.0.5,192.168.50.1,39201,3740,UDP,2.1457672119140625e-06,2,850,425.0,0.0,-0.0,-0.0,932067.5555555555,396128711.1111111,2.1457672119140625e-06,0.0,0,1
172.16.0.5,192.168.50.1,51750,16710,UDP,2.1457672119140625e-06,2,834,417.0,0.0,-0.0,-0.0,932067.5555555555,388672170.6666667,2.1457672119140625e-06,0.0,0,1
172.16.0.5,192.168.50.1,50063,8320,UDP,0.10394787788391113,4,1470,367.5,5.196152422706632,1.0,1.0,38.48082405748769,14141.702841126726,0.034649292627970375,0.0,0,1
172.16.0.5,192.168.50.1,38431,6965,UDP,0.10901188850402832,4,1566,391.5,22.516660498395403,1.0,1.0,36.69324561652913,14365.405658871157,0.03633729616800944,0.0,0,1
172.16.0.5,192.168.50.1,49838,50806,UDP,1.1920928955078125e-06,2,850,425.0,0.0,-0.0,-0.0,1677721.6,713031680.0,1.1920928955078125e-06,0.0,0,1
172.16.0.5,192.168.50.1,49113,37370,UDP,0.10828590393066406,4,1470,367.5,5.196152422706632,1.0,1.0,36.939249291036234,13575.174114455815,0.03609530131022135,0.0,0,1
172.16.0.5,192.168.50.1,49203,3631,UDP,0.12079119682312012,4,1470,367.5,5.196152422706632,1.0,1.0,33.114996003039664,12169.761031117076,0.040263732274373375,0.0,0,1
172.16.0.5,192.168.50.1,49837,38154,UDP,9.5367431640625e-07,2,850,425.0,0.0,-0.0,-0.0,2097152.0,891289600.0,9.5367431640625e-07,0.0,0,1
172.16.0.5,192.168.50.1,58581,32237,UDP,0.10648679733276367,4,1566,391.5,22.516660498395403,1.0,1.0,37.563342124942345,14706.048441914929,0.035495599110921226,0.0,0,1
172.16.0.5,192.168.50.1,50402,17185,UDP,0.10678291320800781,4,1566,391.5,22.516660498395403,1.0,1.0,37.45917656515138,14665.267625256765,0.03559430440266927,0.0,0,1
172.16.0.5,192.168.50.1,43379,5743,UDP,4.887580871582031e-05,2,886,443.0,0.0,-0.0,-0.0,40920.039024390244,18127577.28780488,4.887580871582031e-05,0.0,0,1
172.16.0.5,192.168.50.1,44280,13268,UDP,9.5367431640625e-07,2,834,417.0,0.0,-0.0,-0.0,2097152.0,874512384.0,9.5367431640625e-07,0.0,0,1
172.16.0.5,192.168.50.1,44504,47156,UDP,0.10208296775817871,4,1470,367.5,5.196152422706632,1.0,1.0,39.18381379228198,14400.051568663628,0.034027655919392906,0.0,0,1
