src_ip,dst_ip,protocol,duration,packet_count,byte_count,avg_packet_size,packets_per_second,bytes_per_second,is_attack,tcp_packet_count,udp_packet_count,http_packet_count,dns_query_count,unique_dns_queries,syn_flag_ratio,packet_size_std,packet_size_entropy,inter_arrival_time_mean,inter_arrival_time_std,ttl_mean,ttl_std,tcp_flag_P,tcp_flag_A,tcp_flag_R,tcp_flag_S,tcp_flag_F
23.194.140.249,192.168.50.8,6,30.182658195495605,19,9576,504.0,0.6295005521692426,317.2682782932983,0,19,0,0,0,0,0.10526315789473684,666.5309247770957,2.216836960726506,0.004362018484818308,0.007135227282837855,56.0,0.0,6.0,19.0,,2.0,
192.168.50.9,52.33.113.226,6,30.8040509223938,24,4556,189.83333333333334,0.7791183068897144,147.90262525789743,0,24,0,0,0,0,0.08333333333333333,257.6233792875863,2.5494465937225406,0.13749719659487405,0.4667631621503497,64.0,0.0,6.0,22.0,,2.0,
52.33.113.226,192.168.50.9,6,30.803876161575317,18,8516,473.1111111111111,0.5843420453187368,276.4587143296868,0,18,0,0,0,0,0.1111111111111111,694.7068837437755,2.0330335057726803,0.016937361823187932,0.027038425575126566,231.0,0.0,6.0,18.0,,2.0,
192.168.50.9,38.91.108.49,6,1.607496976852417,244,33606,137.7295081967213,151.78877690816427,20905.79359334331,0,244,0,0,0,0,0.04918032786885246,158.85631392402578,5.031909938677339,0.00032430398659627946,0.0028485269164092684,64.0,0.0,42.0,232.0,,12.0,
38.91.108.49,192.168.50.9,6,1.4388070106506348,218,262554,1204.3761467889908,151.5144132508914,182480.3452141034,0,218,0,0,0,0,0.05504587155963303,515.1672354992519,5.243983877935371,0.003381430555921082,0.018730632701768946,231.0091743119266,28.96486179121686,194.0,218.0,,12.0,
192.168.50.9,52.85.90.206,6,0.03948402404785156,4,268,67.0,101.30679677310275,6787.555383797884,0,4,0,0,0,0,0.5,7.0,1.3808266026717924,0.0013200044631958008,0.0022316881620307455,64.0,0.0,,,2.0,2.0,
52.85.90.206,192.168.50.9,6,1.9073486328125e-06,2,148,74.0,1048576.0,77594624.0,0,2,0,0,0,0,1.0,0.0,0.6931471805599453,0.01969444751739502,0.019692540168762207,245.0,0.0,,2.0,,2.0,
192.168.50.9,72.167.239.239,6,0.06864309310913086,20,3072,153.6,291.36216178666945,44753.22805043243,0,20,0,20,0,0,0.2,171.22803508771568,2.526810506410916,4.786252975463867e-05,6.123213326751325e-05,64.0,0.0,4.0,16.0,,4.0,4.0
72.167.239.239,192.168.50.9,6,0.06873822212219238,22,10548,479.45454545454544,320.05483006080283,153451.743067334,0,22,0,22,0,0,0.18181818181818182,739.798543049066,2.1602981609010596,0.0021632367914373226,0.007165538207208463,50.0,0.0,4.0,22.0,,4.0,4.0
192.168.50.9,172.217.9.238,6,0.10079193115234375,14,2160,154.28571428571428,138.9000075694497,21430.286882143668,0,14,0,0,0,0,0.14285714285714285,177.8608720205722,2.1749203834676196,0.00015922955104282925,0.0002828838178784251,64.0,0.0,4.0,12.0,,2.0,
172.217.9.238,192.168.50.9,6,0.1017298698425293,14,7408,529.1428571428571,137.61936412256318,72820.3035299963,0,14,0,0,0,0,0.14285714285714285,610.3213272113139,2.0247666491668297,0.0059315647397722516,0.009504809991601061,53.0,0.0,6.0,14.0,,2.0,
172.16.0.5,192.168.50.1,17,0.4031250476837158,5268,7472750,1418.5174639331815,13067.905431004554,18537052.070907228,1,0,5268,0,0,0,0.0,305.8570701180154,8.53458915003306,7.653788640283194e-05,0.00013716201598535852,51.81169324221716,17.655724321281433,,,,,
172.16.0.5,192.168.50.4,6,0.6873500347137451,18778,1126680,60.0,27319.413765390025,1639164.8259234014,1,18778,0,0,0,0,1.0,0.0,9.840441250818493,2.980761719237579e-05,6.742953960363586e-05,243.0,0.0,,,,18778.0,
192.168.50.4,172.16.0.5,6,0.6868009567260742,7538,452280,60.0,10975.523441220947,658531.4064732568,0,7538,0,0,0,0,0.0,0.0,8.927712173827077,1.69345193277401e-05,2.798176154360274e-05,64.0,0.0,,7538.0,7538.0,0.0,
172.16.0.5,192.168.50.4,17,890.3144149780273,2398,1078832,449.8882402001668,2.6934305001218943,1211.7427078012943,1,0,2398,0,0,0,0.0,65.06602167134395,7.772387266292331,0.3714286253558729,1.3157741000090173,57.06422018348624,21.94108524867904,,,,,
172.16.0.5,192.168.50.1,17,0.7284650802612305,20103,8138085,404.8194299358305,27596.381137158947,11171551.28023659,1,0,20103,0,0,0,0.0,29.696245746297915,9.90591794858631,120.62939153967382,17103.01360072534,50.0264637118838,1.6065503089550581,,,,,
172.16.0.5,192.168.50.1,6,1541.3456671237946,1770,297552,168.1084745762712,1.1483472122790486,193.04689814014435,1,1770,0,1770,0,0,0.1638418079096045,199.95410656058417,6.953933780232695,0.7491041070799022,4.472430133795725,63.0,0.0,372.0,1480.0,,290.0,290.0
192.168.50.1,172.16.0.5,6,1541.345643043518,1334,483564,362.4917541229385,0.8654775170129287,313.7284632959819,0,1334,0,1334,0,0,0.22338830584707647,475.7085186956312,6.441837451375768,0.16205442023241537,0.7897880068894864,64.0,0.0,372.0,1334.0,,298.0,290.0
