Timestamp,Source IP,Destination IP,Protocol,Length
1541234516.491286,172.217.2.166,192.168.50.8,6,92
1541234516.491400,192.168.50.8,172.217.2.166,6,60
1541234516.491402,192.168.50.8,172.217.2.166,6,60
1541234516.491504,172.217.2.166,192.168.50.8,6,100
1541234516.491506,172.217.2.166,192.168.50.8,6,100
1541234516.491629,192.168.50.8,172.217.2.166,6,100
1541234516.491631,192.168.50.8,172.217.2.166,6,100
1541234516.496071,8.8.8.8,192.168.50.8,17,83
1541234516.496073,8.8.8.8,192.168.50.8,17,83
1541234516.499020,8.8.8.8,192.168.50.8,17,89
1541234516.499022,8.8.8.8,192.168.50.8,17,89
1541234516.516962,172.217.10.34,192.168.50.8,6,60
1541234516.516964,172.217.10.34,192.168.50.8,6,60
1541234516.545320,172.217.10.34,192.168.50.8,6,132
1541234516.545322,172.217.10.34,192.168.50.8,6,132
1541234516.545324,172.217.10.34,192.168.50.8,6,92
1541234516.545325,172.217.10.34,192.168.50.8,6,92
1541234516.545326,172.217.10.34,192.168.50.8,6,100
1541234516.545327,172.217.10.34,192.168.50.8,6,100
1541234516.545392,192.168.50.8,172.217.10.34,6,60
1541234516.545395,192.168.50.8,172.217.10.34,6,60
1541234516.545683,192.168.50.8,172.217.10.34,6,100
1541234516.545686,192.168.50.8,172.217.10.34,6,100
1541234516.557695,172.217.2.166,192.168.50.8,6,60
1541234516.557698,172.217.2.166,192.168.50.8,6,60
1541234516.626510,172.217.10.34,192.168.50.8,6,60
1541234516.626513,172.217.10.34,192.168.50.8,6,60
1541234516.948470,192.168.50.8,172.217.10.34,6,548
1541234516.948474,192.168.50.8,172.217.10.34,6,548
1541234516.950272,192.168.50.8,172.217.10.34,6,499
1541234516.950275,192.168.50.8,172.217.10.34,6,499
1541234516.989436,172.217.10.34,192.168.50.8,6,60
1541234516.989440,172.217.10.34,192.168.50.8,6,60
1541234516.991259,172.217.10.34,192.168.50.8,6,60
1541234516.991262,172.217.10.34,192.168.50.8,6,60
1541234517.033832,172.217.10.34,192.168.50.8,6,135
1541234517.033835,172.217.10.34,192.168.50.8,6,135
1541234517.033836,172.217.10.34,192.168.50.8,6,134
1541234517.033838,172.217.10.34,192.168.50.8,6,134
1541234517.033975,192.168.50.8,172.217.10.34,6,60
1541234517.033978,192.168.50.8,172.217.10.34,6,60
1541234517.034053,172.217.10.34,192.168.50.8,6,92
1541234517.034056,172.217.10.34,192.168.50.8,6,92
1541234517.034057,172.217.10.34,192.168.50.8,6,100
1541234517.034059,172.217.10.34,192.168.50.8,6,100
1541234517.034176,192.168.50.8,172.217.10.34,6,60
1541234517.034179,192.168.50.8,172.217.10.34,6,60
1541234517.034327,192.168.50.8,172.217.10.34,6,100
1541234517.034330,192.168.50.8,172.217.10.34,6,100
1541234517.050939,172.217.10.34,192.168.50.8,6,133
1541234517.050941,172.217.10.34,192.168.50.8,6,133
1541234517.051224,172.217.10.34,192.168.50.8,6,134
1541234517.051226,172.217.10.34,192.168.50.8,6,134
1541234517.051228,172.217.10.34,192.168.50.8,6,92
1541234517.051229,172.217.10.34,192.168.50.8,6,92
1541234517.051390,192.168.50.8,172.217.10.34,6,60
1541234517.051393,192.168.50.8,172.217.10.34,6,60
1541234517.075179,172.217.10.34,192.168.50.8,6,60
1541234517.075182,172.217.10.34,192.168.50.8,6,60
1541234517.384751,172.217.3.99,192.168.50.8,6,66
1541234517.384754,172.217.3.99,192.168.50.8,6,66
1541234517.385439,172.217.3.99,192.168.50.8,6,66
1541234517.385442,172.217.3.99,192.168.50.8,6,66
1541234517.967262,74.208.236.171,192.168.50.8,6,66
1541234517.967265,74.208.236.171,192.168.50.8,6,66
1541234517.967266,74.208.236.171,192.168.50.8,6,66
1541234517.967267,74.208.236.171,192.168.50.8,6,66
1541234517.967268,74.208.236.171,192.168.50.8,6,66
1541234517.967270,74.208.236.171,192.168.50.8,6,66
1541234517.967271,74.208.236.171,192.168.50.8,6,66
1541234517.967272,74.208.236.171,192.168.50.8,6,66
1541234518.023169,192.168.50.9,4.2.2.4,17,87
1541234518.023172,192.168.50.9,4.2.2.4,17,87
1541234518.023173,192.168.50.9,8.8.8.8,17,87
1541234518.023174,192.168.50.9,8.8.8.8,17,87
1541234518.023176,192.168.50.9,4.2.2.4,17,87
1541234518.023178,192.168.50.9,4.2.2.4,17,87
1541234518.043947,4.2.2.4,192.168.50.9,17,219
1541234518.043950,4.2.2.4,192.168.50.9,17,219
1541234518.043951,4.2.2.4,192.168.50.9,17,205
1541234518.043952,4.2.2.4,192.168.50.9,17,205
1541234518.044297,192.168.50.9,52.33.113.226,6,74
1541234518.044298,192.168.50.9,52.33.113.226,6,74
1541234518.068171,8.8.8.8,192.168.50.9,17,219
1541234518.068174,8.8.8.8,192.168.50.9,17,219
1541234518.095100,74.208.236.171,192.168.50.8,6,66
1541234518.095103,74.208.236.171,192.168.50.8,6,66
1541234518.127085,74.208.236.171,192.168.50.8,6,66
1541234518.127088,74.208.236.171,192.168.50.8,6,66
1541234518.128335,192.168.50.9,172.217.12.206,6,66
1541234518.128337,192.168.50.9,172.217.12.206,6,66
1541234518.131174,74.208.236.171,192.168.50.8,6,66
1541234518.131175,74.208.236.171,192.168.50.8,6,66
1541234518.135666,52.33.113.226,192.168.50.9,6,74
1541234518.135668,52.33.113.226,192.168.50.9,6,74
1541234518.135738,192.168.50.9,52.33.113.226,6,66
1541234518.135739,192.168.50.9,52.33.113.226,6,66
1541234518.136858,192.168.50.9,52.33.113.226,6,583
1541234518.136860,192.168.50.9,52.33.113.226,6,583
1541234518.169153,172.217.12.206,192.168.50.9,6,66
1541234518.169156,172.217.12.206,192.168.50.9,6,66
1541234518.228121,52.33.113.226,192.168.50.9,6,66
1541234518.228124,52.33.113.226,192.168.50.9,6,66
1541234518.229805,52.33.113.226,192.168.50.9,6,1514
1541234518.229810,52.33.113.226,192.168.50.9,6,1514
1541234518.229875,192.168.50.9,52.33.113.226,6,66
1541234518.229876,192.168.50.9,52.33.113.226,6,66
1541234518.230050,52.33.113.226,192.168.50.9,6,1984
1541234518.230053,52.33.113.226,192.168.50.9,6,1984
1541234518.230125,192.168.50.9,52.33.113.226,6,66
1541234518.230126,192.168.50.9,52.33.113.226,6,66
1541234518.233181,192.168.50.9,52.33.113.226,6,192
1541234518.233185,192.168.50.9,52.33.113.226,6,192
1541234518.233414,192.168.50.9,4.2.2.4,17,77
1541234518.233417,192.168.50.9,4.2.2.4,17,77
1541234518.233418,192.168.50.9,4.2.2.4,17,77
1541234518.233419,192.168.50.9,4.2.2.4,17,77
1541234518.254184,4.2.2.4,192.168.50.9,17,125
1541234518.254187,4.2.2.4,192.168.50.9,17,125
1541234518.254188,4.2.2.4,192.168.50.9,17,174
1541234518.254189,4.2.2.4,192.168.50.9,17,174
1541234518.254390,192.168.50.9,72.21.91.29,6,74
1541234518.254392,192.168.50.9,72.21.91.29,6,74
1541234518.283251,72.21.91.29,192.168.50.9,6,74
1541234518.283254,72.21.91.29,192.168.50.9,6,74
1541234518.283255,192.168.50.9,72.21.91.29,6,66
1541234518.283257,192.168.50.9,72.21.91.29,6,66
1541234518.283371,192.168.50.9,72.21.91.29,6,505
1541234518.283374,192.168.50.9,72.21.91.29,6,505
1541234518.310079,172.217.3.99,192.168.50.8,6,66
1541234518.310082,172.217.3.99,192.168.50.8,6,66
1541234518.312167,72.21.91.29,192.168.50.9,6,66
1541234518.312169,72.21.91.29,192.168.50.9,6,66
1541234518.313272,72.21.91.29,192.168.50.9,6,854
1541234518.313274,72.21.91.29,192.168.50.9,6,854
1541234518.313342,192.168.50.9,72.21.91.29,6,66
1541234518.313344,192.168.50.9,72.21.91.29,6,66
1541234518.313843,192.168.50.9,52.33.113.226,6,901
1541234518.313845,192.168.50.9,52.33.113.226,6,901
1541234518.315400,172.217.2.166,192.168.50.8,6,66
1541234518.315402,172.217.2.166,192.168.50.8,6,66
1541234518.324816,52.33.113.226,192.168.50.9,6,117
1541234518.324817,52.33.113.226,192.168.50.9,6,117
1541234518.368379,192.168.50.9,52.33.113.226,6,66
1541234518.368382,192.168.50.9,52.33.113.226,6,66
1541234518.407902,52.33.113.226,192.168.50.9,6,305
1541234518.407904,52.33.113.226,192.168.50.9,6,305
1541234518.407972,192.168.50.9,52.33.113.226,6,66
1541234518.407975,192.168.50.9,52.33.113.226,6,66
1541234519.180337,192.168.50.8,72.21.91.29,6,60
1541234519.180340,192.168.50.8,72.21.91.29,6,60
1541234519.180341,192.168.50.8,172.217.10.34,6,60
1541234519.180342,192.168.50.8,172.217.10.34,6,60
1541234519.209304,72.21.91.29,192.168.50.8,6,60
1541234519.209306,72.21.91.29,192.168.50.8,6,60
1541234519.209386,192.168.50.8,72.21.91.29,6,60
1541234519.209389,192.168.50.8,72.21.91.29,6,60
1541234519.222033,172.217.10.34,192.168.50.8,6,60
1541234519.222035,172.217.10.34,192.168.50.8,6,60
1541234519.222187,192.168.50.8,172.217.10.34,6,60
1541234519.222189,192.168.50.8,172.217.10.34,6,60
1541234520.187141,192.168.50.8,74.208.236.171,6,60
1541234520.187144,192.168.50.8,74.208.236.171,6,60
1541234520.242282,74.208.236.171,192.168.50.8,6,60
1541234520.242285,74.208.236.171,192.168.50.8,6,60
1541234520.242442,192.168.50.8,74.208.236.171,6,60
1541234520.242445,192.168.50.8,74.208.236.171,6,60
1541234521.384732,172.217.3.99,192.168.50.8,6,66
1541234521.384735,172.217.3.99,192.168.50.8,6,66
1541234521.385410,172.217.3.99,192.168.50.8,6,66
1541234521.385413,172.217.3.99,192.168.50.8,6,66
1541234522.031023,74.208.236.171,192.168.50.8,6,66
1541234522.031026,74.208.236.171,192.168.50.8,6,66
1541234522.035058,74.208.236.171,192.168.50.8,6,66
1541234522.035061,74.208.236.171,192.168.50.8,6,66
1541234522.035062,74.208.236.171,192.168.50.8,6,66
1541234522.035063,74.208.236.171,192.168.50.8,6,66
1541234522.035064,74.208.236.171,192.168.50.8,6,66
1541234522.035065,74.208.236.171,192.168.50.8,6,66
1541234522.291102,74.208.236.171,192.168.50.8,6,66
1541234522.291105,74.208.236.171,192.168.50.8,6,66
1541234522.291106,74.208.236.171,192.168.50.8,6,66
1541234522.291107,74.208.236.171,192.168.50.8,6,66
1541234522.291108,74.208.236.171,192.168.50.8,6,66
1541234522.291110,74.208.236.171,192.168.50.8,6,66
1541234522.310263,172.217.3.99,192.168.50.8,6,66
1541234522.310265,172.217.3.99,192.168.50.8,6,66
1541234522.315630,172.217.2.166,192.168.50.8,6,66
1541234522.315632,172.217.2.166,192.168.50.8,6,66
1541234522.319144,192.168.50.6,23.194.110.93,6,60
1541234522.319146,192.168.50.6,23.194.110.93,6,60
1541234522.340635,23.194.110.93,192.168.50.6,6,66
1541234522.340637,23.194.110.93,192.168.50.6,6,66
1541234523.291198,192.168.50.8,23.63.78.40,6,60
1541234523.291201,192.168.50.8,23.63.78.40,6,60
1541234523.329351,23.63.78.40,192.168.50.8,6,66
1541234523.329354,23.63.78.40,192.168.50.8,6,66
1541234523.712398,192.168.50.8,72.21.91.29,6,60
1541234523.712401,192.168.50.8,72.21.91.29,6,60
1541234523.741022,72.21.91.29,192.168.50.8,6,66
1541234523.741025,72.21.91.29,192.168.50.8,6,66
1541234523.790391,192.168.50.8,52.41.78.152,6,60
1541234523.790394,192.168.50.8,52.41.78.152,6,60
1541234523.881853,52.41.78.152,192.168.50.8,6,60
1541234523.881856,52.41.78.152,192.168.50.8,6,60
1541234526.052386,192.168.50.8,172.217.12.206,6,60
1541234526.052389,192.168.50.8,172.217.12.206,6,60
1541234526.093391,172.217.12.206,192.168.50.8,6,66
1541234526.093394,172.217.12.206,192.168.50.8,6,66
1541234526.114792,192.168.50.8,172.217.12.206,6,60
1541234526.114795,192.168.50.8,172.217.12.206,6,60
1541234526.114796,192.168.50.8,172.217.12.206,6,60
1541234526.114797,192.168.50.8,172.217.12.206,6,60
1541234526.114798,192.168.50.8,172.217.12.206,6,60
1541234526.114799,192.168.50.8,172.217.12.206,6,60
1541234526.155585,172.217.12.206,192.168.50.8,6,66
1541234526.155588,172.217.12.206,192.168.50.8,6,66
1541234526.156009,172.217.12.206,192.168.50.8,6,66
1541234526.156012,172.217.12.206,192.168.50.8,6,66
1541234526.156013,172.217.12.206,192.168.50.8,6,66
1541234526.156014,172.217.12.206,192.168.50.8,6,66
1541234526.208356,192.168.50.8,172.217.12.206,6,60
1541234526.208372,192.168.50.8,172.217.12.206,6,60
1541234526.249205,172.217.12.206,192.168.50.8,6,66
1541234526.249208,172.217.12.206,192.168.50.8,6,66
1541234526.274346,192.168.50.8,8.8.8.8,17,85
1541234526.274349,192.168.50.8,8.8.8.8,17,85
1541234526.286398,192.168.50.8,23.194.140.249,6,60
1541234526.286400,192.168.50.8,23.194.140.249,6,60
1541234526.307144,23.194.140.249,192.168.50.8,6,66
1541234526.307147,23.194.140.249,192.168.50.8,6,66
1541234526.325905,8.8.8.8,192.168.50.8,17,139
1541234526.325908,8.8.8.8,192.168.50.8,17,139
1541234526.328679,192.168.50.8,172.217.0.98,6,267
1541234526.328682,192.168.50.8,172.217.0.98,6,267
1541234526.328821,192.168.50.8,172.217.0.98,6,66
1541234526.328824,192.168.50.8,172.217.0.98,6,66
1541234526.355272,172.217.0.98,192.168.50.8,6,60
1541234526.355275,172.217.0.98,192.168.50.8,6,60
1541234526.355591,172.217.0.98,192.168.50.8,6,66
1541234526.355594,172.217.0.98,192.168.50.8,6,66
1541234526.355776,192.168.50.8,172.217.0.98,6,60
1541234526.355779,192.168.50.8,172.217.0.98,6,60
1541234526.358062,192.168.50.8,172.217.0.98,6,571
1541234526.358065,192.168.50.8,172.217.0.98,6,571
1541234526.381875,172.217.0.98,192.168.50.8,6,279
1541234526.381878,172.217.0.98,192.168.50.8,6,279
1541234526.382218,172.217.0.98,192.168.50.8,6,134
1541234526.382219,172.217.0.98,192.168.50.8,6,134
1541234526.382220,172.217.0.98,192.168.50.8,6,92
1541234526.382221,172.217.0.98,192.168.50.8,6,92
1541234526.382223,172.217.0.98,192.168.50.8,6,100
1541234526.382224,172.217.0.98,192.168.50.8,6,100
1541234526.382301,192.168.50.8,172.217.0.98,6,60
1541234526.382302,192.168.50.8,172.217.0.98,6,60
1541234526.382553,192.168.50.8,172.217.0.98,6,100
1541234526.382556,192.168.50.8,172.217.0.98,6,100
1541234526.384689,172.217.0.98,192.168.50.8,6,60
1541234526.384692,172.217.0.98,192.168.50.8,6,60
1541234526.409328,172.217.0.98,192.168.50.8,6,1484
1541234526.409333,172.217.0.98,192.168.50.8,6,2579
1541234526.409335,172.217.0.98,192.168.50.8,6,1149
1541234526.409489,192.168.50.8,172.217.0.98,6,60
1541234526.409492,192.168.50.8,172.217.0.98,6,60
1541234526.413418,192.168.50.8,172.217.0.98,6,147
1541234526.413421,192.168.50.8,172.217.0.98,6,147
1541234526.413739,192.168.50.8,172.217.0.98,6,248
1541234526.413741,192.168.50.8,172.217.0.98,6,248
1541234526.414562,192.168.50.8,172.217.0.98,6,247
1541234526.414565,192.168.50.8,172.217.0.98,6,247
1541234526.440452,172.217.0.98,192.168.50.8,6,338
1541234526.440456,172.217.0.98,192.168.50.8,6,123
1541234526.440457,172.217.0.98,192.168.50.8,6,338
1541234526.440458,172.217.0.98,192.168.50.8,6,123
1541234526.440596,192.168.50.8,172.217.0.98,6,60
1541234526.440599,192.168.50.8,172.217.0.98,6,60
1541234526.440680,172.217.0.98,192.168.50.8,6,92
1541234526.440682,172.217.0.98,192.168.50.8,6,92
1541234526.441054,192.168.50.8,172.217.0.98,6,85
1541234526.441056,192.168.50.8,172.217.0.98,6,60
1541234526.441058,192.168.50.8,172.217.0.98,6,85
1541234526.441059,192.168.50.8,172.217.0.98,6,60
1541234526.441189,172.217.0.98,192.168.50.8,6,60
1541234526.441192,172.217.0.98,192.168.50.8,6,60
1541234526.467458,172.217.0.98,192.168.50.8,6,132
1541234526.467460,172.217.0.98,192.168.50.8,6,132
1541234526.467715,172.217.0.98,192.168.50.8,6,134
1541234526.467718,172.217.0.98,192.168.50.8,6,134
1541234526.467719,172.217.0.98,192.168.50.8,6,92
1541234526.467720,172.217.0.98,192.168.50.8,6,92
1541234526.467722,172.217.0.98,192.168.50.8,6,60
1541234526.467722,172.217.0.98,192.168.50.8,6,60
1541234526.467724,172.217.0.98,192.168.50.8,6,100
1541234526.467725,172.217.0.98,192.168.50.8,6,100
1541234526.467873,192.168.50.8,172.217.0.98,6,60
1541234526.467875,192.168.50.8,172.217.0.98,6,60
1541234526.467876,192.168.50.8,172.217.0.98,6,60
1541234526.467877,192.168.50.8,172.217.0.98,6,60
1541234526.468085,192.168.50.8,172.217.0.98,6,100
1541234526.468088,192.168.50.8,172.217.0.98,6,100
1541234526.535656,172.217.0.98,192.168.50.8,6,60
1541234526.535659,172.217.0.98,192.168.50.8,6,60
1541234528.368350,192.168.50.9,172.217.12.206,6,66
1541234528.368353,192.168.50.9,72.21.91.29,6,66
1541234528.368354,192.168.50.9,172.217.12.206,6,66
1541234528.368355,192.168.50.9,72.21.91.29,6,66
1541234528.397055,72.21.91.29,192.168.50.9,6,66
1541234528.397058,72.21.91.29,192.168.50.9,6,66
1541234528.408312,192.168.50.9,52.33.113.226,6,66
1541234528.408314,192.168.50.9,52.33.113.226,6,66
1541234528.409341,172.217.12.206,192.168.50.9,6,66
1541234528.409344,172.217.12.206,192.168.50.9,6,66
1541234528.499494,52.33.113.226,192.168.50.9,6,66
1541234528.499497,52.33.113.226,192.168.50.9,6,66
1541234529.384747,172.217.3.99,192.168.50.8,6,66
1541234529.384750,172.217.3.99,192.168.50.8,6,66
1541234529.385399,172.217.3.99,192.168.50.8,6,66
1541234529.385400,172.217.3.99,192.168.50.8,6,66
1541234530.310146,172.217.3.99,192.168.50.8,6,66
1541234530.310149,172.217.3.99,192.168.50.8,6,66
1541234530.315606,172.217.2.166,192.168.50.8,6,66
1541234530.315609,172.217.2.166,192.168.50.8,6,66
1541234530.702724,0.0.0.0,255.255.255.255,17,342
1541234532.351046,192.168.50.6,23.194.110.93,6,60
1541234532.351049,192.168.50.6,23.194.110.93,6,60
1541234532.372356,23.194.110.93,192.168.50.6,6,66
1541234532.372359,23.194.110.93,192.168.50.6,6,66
1541234533.337622,192.168.50.8,23.63.78.40,6,60
1541234533.337624,192.168.50.8,23.63.78.40,6,60
1541234533.375787,23.63.78.40,192.168.50.8,6,66
1541234533.375790,23.63.78.40,192.168.50.8,6,66
1541234533.743193,192.168.50.8,72.21.91.29,6,60
1541234533.743195,192.168.50.8,72.21.91.29,6,60
1541234533.771745,72.21.91.29,192.168.50.8,6,66
1541234533.771748,72.21.91.29,192.168.50.8,6,66
1541234533.883592,192.168.50.8,52.41.78.152,6,60
1541234533.883594,192.168.50.8,52.41.78.152,6,60
1541234533.974924,52.41.78.152,192.168.50.8,6,60
1541234533.974927,52.41.78.152,192.168.50.8,6,60
1541234536.023131,192.168.50.9,172.217.10.74,6,112
1541234536.023135,192.168.50.9,172.217.10.74,6,112
1541234536.064780,172.217.10.74,192.168.50.9,6,66
1541234536.064783,172.217.10.74,192.168.50.9,6,66
1541234536.064784,172.217.10.74,192.168.50.9,6,112
1541234536.064785,172.217.10.74,192.168.50.9,6,112
1541234536.098797,192.168.50.8,172.217.12.206,6,60
1541234536.098799,192.168.50.8,172.217.12.206,6,60
1541234536.108323,192.168.50.9,172.217.10.74,6,66
1541234536.108324,192.168.50.9,172.217.10.74,6,66
1541234536.139621,172.217.12.206,192.168.50.8,6,66
1541234536.139622,172.217.12.206,192.168.50.8,6,66
1541234536.161183,192.168.50.8,172.217.12.206,6,60
1541234536.161184,192.168.50.8,172.217.12.206,6,60
1541234536.161185,192.168.50.8,172.217.12.206,6,60
1541234536.161185,192.168.50.8,172.217.12.206,6,60
1541234536.161186,192.168.50.8,172.217.12.206,6,60
1541234536.161186,192.168.50.8,172.217.12.206,6,60
1541234536.201956,172.217.12.206,192.168.50.8,6,66
1541234536.201958,172.217.12.206,192.168.50.8,6,66
1541234536.202409,172.217.12.206,192.168.50.8,6,66
1541234536.202411,172.217.12.206,192.168.50.8,6,66
1541234536.202411,172.217.12.206,192.168.50.8,6,66
1541234536.202412,172.217.12.206,192.168.50.8,6,66
1541234536.254749,192.168.50.8,172.217.12.206,6,60
1541234536.254751,192.168.50.8,172.217.12.206,6,60
1541234536.273364,192.168.50.8,172.217.0.98,6,228
1541234536.273366,192.168.50.8,172.217.0.98,6,228
1541234536.295442,172.217.12.206,192.168.50.8,6,66
1541234536.295445,172.217.12.206,192.168.50.8,6,66
1541234536.300162,172.217.0.98,192.168.50.8,6,60
1541234536.300164,172.217.0.98,192.168.50.8,6,60
1541234536.301579,192.168.50.8,23.194.140.249,6,60
1541234536.301581,192.168.50.8,23.194.140.249,6,60
1541234536.322336,23.194.140.249,192.168.50.8,6,66
1541234536.322338,23.194.140.249,192.168.50.8,6,66
1541234536.327839,172.217.0.98,192.168.50.8,6,132
1541234536.327842,172.217.0.98,192.168.50.8,6,132
1541234536.327843,172.217.0.98,192.168.50.8,6,134
1541234536.327844,172.217.0.98,192.168.50.8,6,134
1541234536.327845,172.217.0.98,192.168.50.8,6,92
1541234536.327847,172.217.0.98,192.168.50.8,6,92
1541234536.327848,172.217.0.98,192.168.50.8,6,100
1541234536.327849,172.217.0.98,192.168.50.8,6,100
1541234536.327979,192.168.50.8,172.217.0.98,6,60
1541234536.327982,192.168.50.8,172.217.0.98,6,60
1541234536.328303,192.168.50.8,172.217.0.98,6,100
1541234536.328306,192.168.50.8,172.217.0.98,6,100
1541234536.395470,172.217.0.98,192.168.50.8,6,60
1541234536.395473,172.217.0.98,192.168.50.8,6,60
1541234536.403337,192.168.50.8,172.217.0.98,6,229
1541234536.403340,192.168.50.8,172.217.0.98,6,229
1541234536.430100,172.217.0.98,192.168.50.8,6,60
1541234536.430103,172.217.0.98,192.168.50.8,6,60
1541234536.456139,172.217.0.98,192.168.50.8,6,132
1541234536.456142,172.217.0.98,192.168.50.8,6,132
1541234536.456143,172.217.0.98,192.168.50.8,6,134
1541234536.456144,172.217.0.98,192.168.50.8,6,134
1541234536.456145,172.217.0.98,192.168.50.8,6,92
1541234536.456146,172.217.0.98,192.168.50.8,6,92
1541234536.456148,172.217.0.98,192.168.50.8,6,100
1541234536.456149,172.217.0.98,192.168.50.8,6,100
1541234536.456302,192.168.50.8,172.217.0.98,6,60
1541234536.456304,192.168.50.8,172.217.0.98,6,60
1541234536.456647,192.168.50.8,172.217.0.98,6,100
1541234536.456650,192.168.50.8,172.217.0.98,6,100
1541234536.523473,172.217.0.98,192.168.50.8,6,60
1541234536.523476,172.217.0.98,192.168.50.8,6,60
1541234538.608332,192.168.50.9,52.33.113.226,6,66
1541234538.608335,192.168.50.9,72.21.91.29,6,66
1541234538.608336,192.168.50.9,172.217.12.206,6,66
1541234538.608337,192.168.50.9,52.33.113.226,6,66
1541234538.608338,192.168.50.9,72.21.91.29,6,66
1541234538.608339,192.168.50.9,172.217.12.206,6,66
1541234538.636860,72.21.91.29,192.168.50.9,6,66
1541234538.636862,72.21.91.29,192.168.50.9,6,66
1541234538.649172,172.217.12.206,192.168.50.9,6,66
1541234538.649173,172.217.12.206,192.168.50.9,6,66
1541234538.699496,52.33.113.226,192.168.50.9,6,66
1541234538.699498,52.33.113.226,192.168.50.9,6,66
1541234538.774576,0.0.0.0,255.255.255.255,17,342
1541234541.872958,0.0.0.0,255.255.255.255,17,342
1541234542.382947,192.168.50.6,23.194.110.93,6,60
1541234542.382950,192.168.50.6,23.194.110.93,6,60
1541234542.404388,23.194.110.93,192.168.50.6,6,66
1541234542.404391,23.194.110.93,192.168.50.6,6,66
1541234543.383996,192.168.50.8,23.63.78.40,6,60
1541234543.383999,192.168.50.8,23.63.78.40,6,60
1541234543.422332,23.63.78.40,192.168.50.8,6,66
1541234543.422335,23.63.78.40,192.168.50.8,6,66
1541234543.789651,192.168.50.8,72.21.91.29,6,60
1541234543.789654,192.168.50.8,72.21.91.29,6,60
1541234543.818253,72.21.91.29,192.168.50.8,6,66
1541234543.818255,72.21.91.29,192.168.50.8,6,66
1541234543.976819,192.168.50.8,52.41.78.152,6,60
1541234543.976822,192.168.50.8,52.41.78.152,6,60
1541234544.068001,52.41.78.152,192.168.50.8,6,60
1541234544.068004,52.41.78.152,192.168.50.8,6,60
1541234544.523900,192.168.50.6,172.217.12.162,6,100
1541234544.523901,192.168.50.6,172.217.12.162,6,100
1541234544.565172,172.217.12.162,192.168.50.6,6,60
1541234544.565173,172.217.12.162,192.168.50.6,6,60
1541234544.565174,172.217.12.162,192.168.50.6,6,100
1541234544.565174,172.217.12.162,192.168.50.6,6,100
1541234544.586149,192.168.50.6,172.217.12.162,6,60
1541234544.586150,192.168.50.6,172.217.12.162,6,60
1541234545.438422,0.0.0.0,255.255.255.255,17,342
1541234546.145249,192.168.50.8,172.217.12.206,6,60
1541234546.145252,192.168.50.8,172.217.12.206,6,60
1541234546.185993,172.217.12.206,192.168.50.8,6,66
1541234546.185995,172.217.12.206,192.168.50.8,6,66
1541234546.207602,192.168.50.8,172.217.12.206,6,60
1541234546.207607,192.168.50.8,172.217.12.206,6,60
1541234546.207609,192.168.50.8,172.217.12.206,6,60
1541234546.207610,192.168.50.8,172.217.12.206,6,60
1541234546.207613,192.168.50.8,172.217.12.206,6,60
1541234546.207614,192.168.50.8,172.217.12.206,6,60
1541234546.248445,172.217.12.206,192.168.50.8,6,66
1541234546.248448,172.217.12.206,192.168.50.8,6,66
1541234546.248810,172.217.12.206,192.168.50.8,6,66
1541234546.248811,172.217.12.206,192.168.50.8,6,66
1541234546.248813,172.217.12.206,192.168.50.8,6,66
1541234546.248814,172.217.12.206,192.168.50.8,6,66
1541234546.301213,192.168.50.8,172.217.12.206,6,60
1541234546.301216,192.168.50.8,172.217.12.206,6,60
1541234546.332396,192.168.50.8,23.194.140.249,6,60
1541234546.332399,192.168.50.8,23.194.140.249,6,60
1541234546.342045,172.217.12.206,192.168.50.8,6,66
1541234546.342048,172.217.12.206,192.168.50.8,6,66
1541234546.353189,23.194.140.249,192.168.50.8,6,66
1541234546.353192,23.194.140.249,192.168.50.8,6,66
1541234547.649241,192.168.50.6,23.194.110.93,6,85
1541234547.649244,192.168.50.6,23.194.110.93,6,60
1541234547.649245,192.168.50.6,23.194.110.93,6,85
1541234547.649246,192.168.50.6,23.194.110.93,6,60
1541234547.670618,23.194.110.93,192.168.50.6,6,60
1541234547.670620,23.194.110.93,192.168.50.6,6,60
1541234547.693213,23.194.110.93,192.168.50.6,6,85
1541234547.693215,23.194.110.93,192.168.50.6,6,85
1541234547.693217,23.194.110.93,192.168.50.6,6,60
1541234547.693218,23.194.110.93,192.168.50.6,6,60
1541234547.693394,192.168.50.6,23.194.110.93,6,60
1541234547.693397,192.168.50.6,23.194.110.93,6,60
1541234548.848343,192.168.50.9,52.33.113.226,6,66
1541234548.848346,192.168.50.9,72.21.91.29,6,66
1541234548.848347,192.168.50.9,172.217.12.206,6,66
1541234548.848348,192.168.50.9,52.33.113.226,6,66
1541234548.848349,192.168.50.9,72.21.91.29,6,66
1541234548.848351,192.168.50.9,172.217.12.206,6,66
1541234548.877009,72.21.91.29,192.168.50.9,6,66
1541234548.877011,72.21.91.29,192.168.50.9,6,66
1541234548.889407,172.217.12.206,192.168.50.9,6,66
1541234548.889408,172.217.12.206,192.168.50.9,6,66
1541234548.939541,52.33.113.226,192.168.50.9,6,66
1541234548.939542,52.33.113.226,192.168.50.9,6,66
1541234549.908536,0.0.0.0,255.255.255.255,17,342
1541234552.013256,192.168.50.6,172.217.12.162,6,207
1541234552.013259,192.168.50.6,172.217.12.162,6,207
1541234552.013472,192.168.50.6,4.2.2.4,17,85
